,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
1793,133491785,RESPIR,4,754,201312
1794,133492551,DIFFBR,2,278,201312
1795,133493299,INJURY,5,,201312
1796,133500441,ABDPN,5,518,201312
1797,133501203,DIFFBR,2,319,201312
1798,133501957,INJMIN,7,"1,798",201312
1799,133502718,SICK,6,"1,370",201312
1800,133503470,DIFFBR,2,700,201312
1801,133510105,ASTHMB,2,299,201312
1802,133510928,ASTHMB,2,368,201312
1803,133511691,INJURY,5,625,201312
1804,133512464,CVA,4,"1,113",201312
1805,133513217,DIFFBR,2,406,201312
1806,133513982,DIFFBR,2,370,201312
1807,133520517,UNC,2,,201312
1808,133521281,EDP,7,"1,231",201312
1809,133522031,UNC,2,187,201312
1810,133522793,SICK,6,518,201312
1811,133523540,SICK,6,370,201312
1812,133530123,INJURY,5,309,201312
1813,133530883,SICPED,4,373,201312
1814,133531643,SICK,6,600,201312
1815,133532424,STNDBY,8,465,201312
1816,133533186,INJURY,5,349,201312
1817,133533942,SICK,6,568,201312
1818,133540442,ABDPN,5,412,201312
1819,133541220,SICK,6,395,201312
1820,133541989,INJURY,5,567,201312
1821,133542764,MVAINJ,4,452,201312
1822,133543534,INJMAJ,3,,201312
1823,133550023,MVAINJ,4,200,201312
1824,133550785,CARD,3,514,201312
1825,133551562,EDP,7,860,201312
1826,133552348,PEDSTR,3,337,201312
1827,133553111,DIFFBR,2,346,201312
1828,133553863,DIFFBR,2,369,201312
1829,133560289,OTHER,6,467,201312
1830,133561068,SICK,6,613,201312
1831,133561833,SICK,6,"1,069",201312
1832,133562604,SICK,6,286,201312
1833,133563368,CARD,3,345,201312
1834,133570162,DIFFBR,2,332,201312
1835,133570917,INJURY,5,409,201312
1836,133571682,INJURY,4,372,201312
1837,133572440,ASTHMB,2,400,201312
1838,133573200,CVAC,2,560,201312
1839,133573969,ANAPH,2,0,201312
1840,133580707,ABDPN,5,506,201312
1841,133581459,ARREST,1,203,201312
1842,133582227,EDP,7,510,201312
1843,133582978,UNC,2,369,201312
1844,133590160,EDP,7,200,201312
1845,133590936,OBMAJ,3,307,201312
1846,133591693,UNKNOW,4,83,201312
1847,133592457,INJURY,5,224,201312
1848,133593215,DRUG,4,678,201312
1849,133600474,MVAINJ,4,462,201312
1850,133601225,SICK,6,384,201312
1851,133601996,UNKNOW,4,365,201312
1852,133602752,EDP,7,464,201312
1853,133603499,DRUG,4,340,201312
1854,133610660,UNC,2,594,201312
1855,133611415,ABDPN,5,867,201312
1856,133612178,INJURY,5,337,201312
1857,133612927,ARREST,1,515,201312
1858,133613670,STNDBY,8,314,201312
1859,133620682,INJURY,5,370,201312
1860,133621453,DIFFBR,2,449,201312
1861,133622230,STATEP,2,,201312
1862,133622978,SICK,6,260,201312
1863,133623730,SICK,6,441,201312
1864,133630741,RESPIR,4,278,201312
1865,133631497,CARD,3,561,201312
1866,133632272,MVAINJ,4,242,201312
1867,133633039,UNKNOW,4,259,201312
1868,133640237,UNKNOW,4,367,201312
1869,133641005,SICK,6,38,201312
1870,133641758,SICK,6,"1,445",201312
1871,133642526,BURNMA,3,250,201312
1872,133643283,SICK,6,309,201312
1873,133650380,INJMIN,7,172,201312
1874,133651138,SICK,6,252,201312
1875,133651912,UNC,2,141,201312
1876,133652680,INJURY,5,395,201312
1877,133653442,INJURY,5,"2,927",201312
1878,140010661,DRUG,4,"1,046",201401
1879,140011419,INJURY,5,227,201401
1880,140012227,INJURY,5,197,201401
1881,140012983,MVAINJ,4,105,201401
1882,140013742,SICK,4,408,201401
1883,140014483,INJURY,5,228,201401
1884,140020415,SICK,6,514,201401
1885,140021177,INJURY,5,382,201401
1886,140021936,SICPED,4,573,201401
1887,140022693,DIFFBR,2,417,201401
1888,140023444,RESPIR,4,"1,122",201401
1889,140030361,SICK,6,540,201401
1890,140031164,OBLAB,5,680,201401
1891,140031937,MVAINJ,4,726,201401
1892,140032711,OTHER,6,,201401
1893,140033457,SICK,6,496,201401
1894,140040382,CARD,3,391,201401
1895,140041158,EDP,7,339,201401
1896,140041915,SICK,6,805,201401
1897,140042689,CVA,4,359,201401
1898,140043437,COLD,5,982,201401
1899,140050377,DIFFBR,2,445,201401
1900,140051147,SICK,6,91,201401
1901,140051895,MVAINJ,4,"1,040",201401
1902,140052660,INJURY,5,"1,128",201401
1903,140053430,DIFFBR,2,482,201401
1904,140054179,UNKNOW,4,585,201401
1905,140060419,INJURY,5,790,201401
1906,140061170,RESPIR,4,350,201401
1907,140061928,SICK,6,"3,273",201401
1908,140062712,INJALS,3,675,201401
1909,140063460,CARD,3,409,201401
1910,140064218,DIFFBR,2,156,201401
1911,140070565,TRAUMA,2,535,201401
1912,140071317,INBLED,3,233,201401
1913,140072083,INBLED,3,216,201401
1914,140072839,INJURY,5,187,201401
1915,140073601,EDP,7,415,201401
1916,140080437,ABDPN,5,550,201401
1917,140081206,DIFFBR,2,534,201401
1918,140081974,ABDPN,5,"1,479",201401
1919,140082743,INJURY,5,206,201401
1920,140083491,EDP,7,"1,172",201401
1921,140090307,UNKNOW,4,382,201401
1922,140091083,SICK,6,504,201401
1923,140091849,SICK,6,"3,274",201401
1924,140092633,DIFFBR,2,565,201401
1925,140093389,DIFFBR,2,510,201401
1926,140100079,DRUG,4,188,201401
1927,140100853,INJURY,5,,201401
1928,140101604,SICK,6,413,201401
1929,140102384,SICK,6,744,201401
1930,140103139,DRUG,4,872,201401
1931,140103890,MVAINJ,4,431,201401
1932,140110050,UNKNOW,4,355,201401
1933,140110808,ARREST,1,218,201401
1934,140111570,DIFFBR,2,203,201401
1935,140112336,ASTHMB,2,241,201401
1936,140113097,SICK,6,567,201401
1937,140113882,INJURY,5,"1,181",201401
1938,140120606,DIFFBR,2,289,201401
1939,140121368,SICK,6,87,201401
1940,140122143,SICPED,4,470,201401
1941,140122882,SICMIN,7,359,201401
1942,140130082,RESPIR,4,545,201401
1943,140130845,DIFFBR,2,362,201401
1944,140131588,CARD,3,896,201401
1945,140132376,INJURY,5,"1,679",201401
1946,140133133,PEDSTR,3,521,201401
1947,140133891,EDP,7,388,201401
1948,140140407,DIFFBR,2,298,201401
1949,140141174,SICK,6,415,201401
1950,140141928,STATEP,2,232,201401
1951,140142702,OBLAB,5,"1,551",201401
1952,140143462,SICK,6,565,201401
1953,140150112,SICPED,4,518,201401
1954,140150882,INJURY,5,509,201401
1955,140151616,SICK,6,"1,201",201401
1956,140152382,SEIZR,3,949,201401
1957,140153143,SEIZR,3,241,201401
1958,140153894,INJURY,5,582,201401
1959,140160605,DRUG,4,503,201401
1960,140161362,CARD,3,397,201401
1961,140162118,INJURY,5,499,201401
1962,140162865,DRUG,4,366,201401
1963,140163635,SICK,6,229,201401
1964,140170529,CVAC,2,395,201401
1965,140171297,CARD,3,455,201401
1966,140172063,SICK,6,"2,001",201401
1967,140172813,ARREST,1,334,201401
1968,140173581,SEIZR,3,381,201401
1969,140180383,DIFFBR,2,277,201401
1970,140181151,UNKNOW,4,324,201401
1971,140181917,SICK,6,394,201401
1972,140182672,SICMIN,7,"1,046",201401
1973,140183425,UNC,2,497,201401
1974,140190773,ARREST,1,348,201401
1975,140191535,SICK,6,426,201401
1976,140192295,CARD,3,190,201401
1977,140193041,CARD,3,369,201401
1978,140200796,SICK,6,419,201401
1979,140201038,ABDPN,5,135,201401
1980,140201792,SICK,6,389,201401
1981,140202551,INJMAJ,3,352,201401
1982,140203299,RESPIR,4,217,201401
1983,140210579,OBLAB,5,252,201401
1984,140211344,MVAINJ,4,443,201401
1985,140212103,SICK,6,694,201401
1986,140212878,SICMIN,7,,201401
1987,140213633,SICK,6,935,201401
1988,140214393,CARD,3,390,201401
1989,140220658,SICPED,4,375,201401
1990,140221412,DRUG,4,"1,351",201401
1991,140222200,EDP,7,,201401
1992,140222935,HYPTN,7,454,201401
1993,140230074,UNKNOW,4,417,201401
1994,140230838,SICK,6,870,201401
1995,140231582,SEIZR,3,482,201401
1996,140232343,STATEP,2,954,201401
1997,140233098,UNC,2,383,201401
1998,140233872,ABDPN,5,150,201401
1999,140240698,DIFFBR,2,448,201401
2000,140241444,ALTMEN,3,376,201401
2001,140242218,CARD,3,341,201401
2002,140242982,CARD,3,40,201401
2003,140243737,INJURY,5,464,201401
2004,140250746,EDP,7,828,201401
2005,140251492,INBLED,3,462,201401
2006,140252255,EDP,7,522,201401
2007,140253009,DRUG,4,510,201401
2008,140260265,UNKNOW,4,503,201401
2009,140261063,SICK,6,548,201401
2010,140261809,MVAINJ,4,537,201401
2011,140262564,DRUG,4,470,201401
2012,140263322,UNKNOW,4,618,201401
2013,140270599,OBMAJ,3,429,201401
2014,140271346,DIFFBR,2,505,201401
2015,140272113,ALTMEN,3,677,201401
2016,140272876,SICK,6,501,201401
2017,140273651,ALTMEN,3,364,201401
2018,140280536,ABDPN,5,272,201401
2019,140281283,INJURY,5,"1,210",201401
2020,140282033,SICK,4,749,201401
2021,140282785,MEDRXN,5,"1,739",201401
2022,140283545,MEDRXN,5,156,201401
2023,140290552,ABDPN,5,307,201401
2024,140291307,ABDPN,5,195,201401
2025,140292064,INJURY,5,389,201401
2026,140292821,UNKNOW,4,197,201401
2027,140293566,SICK,6,406,201401
2028,140300598,ANAPH,2,353,201401
2029,140301348,ASTHMB,2,"3,732",201401
2030,140302114,EDP,7,779,201401
2031,140302863,INJURY,5,297,201401
2032,140303623,SICK,6,543,201401
2033,140310644,SICK,6,524,201401
2034,140311398,EDP,7,413,201401
2035,140312184,ARREST,1,454,201401
2036,140312937,INJURY,4,335,201401
2037,140313705,UNC,2,275,201401
2038,140320675,UNC,2,517,201402
2039,140321445,SICK,6,438,201402
2040,140322205,SICK,6,645,201402
2041,140322963,SICK,6,391,201402
2042,140323714,DIFFBR,2,466,201402
2043,140330608,INJURY,5,612,201402
2044,140331381,DIFFBR,2,241,201402
2045,140332164,SICPED,4,221,201402
2046,140332915,OTHER,6,,201402
2047,140333682,SICK,6,"1,545",201402
2048,140340765,RESPIR,4,305,201402
2049,140341514,SICPED,4,"2,252",201402
2050,140342298,COLD,5,710,201402
2051,140343058,SICK,6,"1,268",201402
2052,140343804,DIFFBR,2,295,201402
2053,140350447,ABDPN,5,279,201402
2054,140351207,PEDSTR,3,446,201402
2055,140351963,RESPIR,4,639,201402
2056,140352731,SICK,6,783,201402
2057,140353490,DIFFBR,2,597,201402
2058,140360046,SICK,6,473,201402
2059,140360822,EDP,7,"1,480",201402
2060,140361600,EDP,7,459,201402
2061,140362398,OTHER,6,,201402
2062,140363167,INJURY,5,356,201402
2063,140370008,INJURY,5,645,201402
2064,140370762,ABDPN,5,731,201402
2065,140371520,INJURY,5,622,201402
2066,140372269,SICK,6,,201402
2067,140373038,SICK,6,823,201402
2068,140373792,PEDSTR,3,681,201402
2069,140380183,SICK,6,216,201402
2070,140380956,INJURY,5,755,201402
2071,140381699,ABDPN,5,419,201402
2072,140382467,SICK,6,"2,776",201402
2073,140383239,SICK,6,573,201402
2074,140383998,SICK,6,213,201402
2075,140390642,INJURY,5,301,201402
2076,140391405,INJMAJ,3,168,201402
2077,140392179,RESPIR,4,234,201402
2078,140392932,UNKNOW,4,334,201402
2079,140393684,DRUG,4,145,201402
2080,140400714,ABDPN,5,685,201402
2081,140401475,EDP,7,,201402
2082,140402248,ARREST,1,271,201402
2083,140403005,INJURY,5,471,201402
2084,140410195,TRAUMA,2,737,201402
2085,140410958,SICK,6,"1,574",201402
2086,140411707,DIFFBR,2,383,201402
2087,140412467,DIFFBR,2,231,201402
2088,140413229,SICK,6,761,201402
2089,140413997,PEDSTR,3,423,201402
2090,140420761,DIFFBR,2,535,201402
2091,140421513,INJURY,5,908,201402
2092,140422302,STATEP,2,115,201402
2093,140423087,RESPIR,4,329,201402
2094,140423843,DRUG,4,764,201402
2095,140430710,DRUG,4,632,201402
2096,140431460,INJURY,5,279,201402
2097,140432544,INJURY,5,"1,795",201402
2098,140433006,UNC,2,362,201402
2099,140433747,DRUG,4,320,201402
2100,140440733,DRUG,4,490,201402
2101,140441502,SEIZR,3,187,201402
2102,140442301,SICK,6,"1,040",201402
2103,140443064,INBLED,3,356,201402
2104,140450164,EDP,7,666,201402
2105,140450963,SICK,6,304,201402
2106,140451730,DRUG,4,0,201402
2107,140452519,SICK,6,781,201402
2108,140453268,DIFFBR,2,594,201402
2109,140454039,SICK,6,555,201402
2110,140460720,DRUG,4,476,201402
2111,140461489,SICK,6,230,201402
2112,140462246,RESPIR,4,531,201402
2113,140463006,DRUG,4,455,201402
2114,140463756,INJURY,5,516,201402
2115,140470610,STATEP,2,272,201402
2116,140471365,ALTMEN,3,304,201402
2117,140472120,EDP,7,535,201402
2118,140472877,UNC,2,29,201402
2119,140480176,DRUG,4,402,201402
2120,140480946,OBLAB,5,213,201402
2121,140481696,INJURY,5,349,201402
2122,140482454,SICK,6,218,201402
2123,140483210,SICK,6,206,201402
2124,140490450,UNKNOW,4,437,201402
2125,140491215,INJURY,5,593,201402
2126,140491979,EDP,7,"2,107",201402
2127,140492744,EDP,7,906,201402
2128,140493498,INJURY,5,312,201402
2129,140500517,ABDPN,5,556,201402
2130,140501275,SICK,6,759,201402
2131,140502043,RESPIR,4,371,201402
2132,140502800,SICK,6,916,201402
2133,140503552,OTHER,6,"1,057",201402
2134,140510503,SICK,6,486,201402
2135,140511261,INJURY,5,806,201402
2136,140512010,CARD,3,429,201402
2137,140512788,SICK,6,375,201402
2138,140513545,STATEP,2,569,201402
2139,140520282,SICPED,4,313,201402
2140,140521051,SICK,6,276,201402
2141,140521796,DRUG,4,359,201402
2142,140522565,DIFFBR,2,239,201402
2143,140523323,DRUG,4,406,201402
2144,140530267,DRUG,4,744,201402
2145,140531056,UNKNOW,4,370,201402
2146,140531808,INJURY,5,293,201402
2147,140532572,STAB,3,363,201402
2148,140533327,DIFFBR,2,281,201402
2149,140540263,UNKNOW,4,207,201402
2150,140541229,DRUG,4,620,201402
2151,140541782,SICK,6,385,201402
2152,140542554,ASTHMB,2,245,201402
2153,140543327,SICK,6,378,201402
2154,140550333,STATEP,2,387,201402
2155,140551104,DIFFBR,2,284,201402
2156,140551853,INJURY,5,631,201402
2157,140552631,INJURY,5,413,201402
2158,140553388,ALTMEN,3,320,201402
2159,140560258,INJURY,5,,201402
2160,140561040,SICK,6,309,201402
2161,140561803,OBCOMP,2,341,201402
2162,140562584,INJURY,5,237,201402
2163,140563332,SICK,6,387,201402
2164,140570392,UNC,2,453,201402
2165,140571174,CARD,3,605,201402
2166,140571919,INJURY,5,539,201402
2167,140572675,SICK,6,282,201402
2168,140573444,DIFFBR,2,201,201402
2169,140580584,SICK,6,344,201402
2170,140581334,CARD,3,248,201402
2171,140582096,INJURY,5,467,201402
2172,140582850,DRUG,4,435,201402
2173,140583616,UNC,2,606,201402
2174,140590609,ALTMEN,3,468,201402
2175,140591362,MVAINJ,4,283,201402
2176,140592139,INJURY,5,609,201402
2177,140592889,PEDSTR,3,246,201402
2178,140593643,INJURY,5,276,201402
2179,140600647,DIFFBR,2,303,201403
2180,140601402,SICK,6,576,201403
2181,140602168,UNKNOW,4,"1,026",201403
2182,140602944,EDP,7,644,201403
2183,140610097,SICK,6,504,201403
2184,140610846,OTHER,6,327,201403
2185,140611614,UNKNOW,4,321,201403
2186,140612377,BURNMA,3,174,201403
2187,140613135,DRUG,4,316,201403
2188,140620397,RESPIR,4,467,201403
2189,140621153,INJURY,5,295,201403
2190,140621904,SICK,6,817,201403
2191,140622667,CARD,3,233,201403
2192,140623420,OBMAJ,3,337,201403
2193,140630419,INJURY,5,636,201403
2194,140631194,ALTMEN,3,450,201403
2195,140631958,STATEP,2,464,201403
2196,140632732,EDP,7,398,201403
2197,140633476,INJURY,5,58,201403
2198,140640506,INJURY,5,671,201403
2199,140641262,UNC,2,363,201403
2200,140642030,UNKNOW,4,373,201403
2201,140642783,EDP,7,375,201403
2202,140643541,INJURY,5,366,201403
2203,140650340,ABDPN,5,299,201403
2204,140651099,DRUG,4,"1,060",201403
2205,140651853,DIFFBR,2,496,201403
2206,140652620,INJURY,5,555,201403
2207,140653373,CARD,3,248,201403
2208,140660449,DRUG,4,300,201403
2209,140661218,EDP,7,433,201403
2210,140661971,INJALS,3,262,201403
2211,140662732,SICK,6,500,201403
2212,140663481,SICK,6,475,201403
2213,140670263,SICK,6,239,201403
2214,140671041,INBLED,3,503,201403
2215,140671797,SICK,6,487,201403
2216,140672596,UNC,2,255,201403
2217,140673357,UNKNOW,4,337,201403
2218,140680255,SICK,6,134,201403
2219,140681039,DIFFBR,2,242,201403
2220,140681789,INJURY,5,592,201403
2221,140682551,ASTHMB,2,310,201403
2222,140683290,DIFFBR,2,292,201403
2223,140690540,OTHER,6,413,201403
2224,140691300,INJURY,5,840,201403
2225,140692065,UNC,2,224,201403
2226,140692809,UNKNOW,4,400,201403
2227,140693552,INJURY,5,900,201403
2228,140700187,DRUG,4,339,201403
2229,140700946,SICK,6,530,201403
2230,140701690,INBLED,3,384,201403
2231,140702451,SEIZR,3,930,201403
2232,140703219,INJURY,5,,201403
2233,140703986,DIFFBR,2,479,201403
2234,140710570,UNKNOW,4,299,201403
2235,140711342,EDP,7,691,201403
2236,140712091,SICK,6,"5,855",201403
2237,140712868,SICPED,4,333,201403
2238,140713618,INJURY,5,,201403
2239,140720278,INJURY,5,350,201403
2240,140721049,CARD,3,283,201403
2241,140721791,UNKNOW,4,922,201403
2242,140722570,SICK,6,281,201403
2243,140723315,DRUG,4,24,201403
2244,140730237,SICK,6,499,201403
2245,140730999,SICK,6,721,201403
2246,140731749,INJURY,5,734,201403
2247,140732516,STATEP,2,216,201403
2248,140733288,EDP,7,557,201403
2249,140734052,SICK,6,836,201403
2250,140740561,INJURY,5,637,201403
2251,140741320,PEDSTR,3,54,201403
2252,140742092,OBLAB,5,"1,075",201403
2253,140742890,UNC,2,276,201403
2254,140743634,INJURY,5,369,201403
2255,140750351,ABDPN,5,743,201403
2256,140751107,DIFFBR,2,364,201403
2257,140751861,STATEP,2,419,201403
2258,140752629,DIFFBR,2,176,201403
2259,140753392,SICPED,4,483,201403
2260,140760463,SICK,6,647,201403
2261,140761212,INJURY,5,618,201403
2262,140761964,CARD,3,520,201403
2263,140762729,UNC,2,329,201403
2264,140763484,INJURY,5,,201403
2265,140770060,INJURY,5,416,201403
2266,140770813,ASTHMB,2,394,201403
2267,140771549,INJURY,5,809,201403
2268,140772328,INJURY,5,407,201403
2269,140773077,SICK,6,533,201403
2270,140773830,OBMAJ,3,557,201403
2271,140780597,OTHER,6,554,201403
2272,140781352,INJURY,5,399,201403
2273,140782113,DIFFBR,2,714,201403
2274,140782882,INJURY,5,"1,185",201403
2275,140783645,CARD,3,474,201403
2276,140790396,SICK,6,564,201403
2277,140791164,DIFFBR,2,226,201403
2278,140791907,ALTMEN,3,241,201403
2279,140792673,MVAINJ,4,822,201403
2280,140793420,INJURY,5,820,201403
2281,140800061,ABDPN,5,620,201403
2282,140800829,EDP,7,364,201403
2283,140801566,INJURY,5,459,201403
2284,140802328,ASTHMB,2,486,201403
2285,140803086,CVAC,2,246,201403
2286,140803859,UNC,2,570,201403
2287,140810306,ALTMEN,3,287,201403
2288,140811080,SICK,6,809,201403
2289,140811830,UNKNOW,4,193,201403
2290,140812596,INJURY,5,983,201403
2291,140813345,EDP,7,493,201403
2292,140820152,INJURY,5,318,201403
2293,140820915,UNC,2,264,201403
2294,140821661,SICK,6,222,201403
2295,140822440,OTHER,6,324,201403
2296,140823187,EDP,7,603,201403
2297,140830228,SICK,6,548,201403
2298,140830984,ABDPN,5,428,201403
2299,140831730,DIFFBR,2,253,201403
2300,140832510,CVA,4,203,201403
2301,140833262,ABDPN,5,462,201403
2302,140840221,ALTMEN,3,466,201403
2303,140840973,SICK,6,697,201403
2304,140841703,INJURY,5,895,201403
2305,140842475,ARREST,1,534,201403
2306,140843229,UNKNOW,4,505,201403
2307,140850028,INBLED,3,305,201403
2308,140850792,DRUG,4,672,201403
2309,140851542,UNC,2,470,201403
2310,140852296,INJMAJ,3,610,201403
2311,140853047,SICK,6,399,201403
2312,140853801,ALTMEN,3,326,201403
2313,140860410,RESPIR,4,460,201403
2314,140861178,UNC,2,448,201403
2315,140861928,OTHER,6,"4,547",201403
2316,140862688,ABDPN,5,"1,363",201403
2317,140863463,ANAPH,2,232,201403
2318,140870156,OTHER,6,523,201403
2319,140870918,UNC,2,281,201403
2320,140871663,SICK,6,"2,380",201403
2321,140872420,SICK,6,,201403
2322,140873179,INJURY,5,378,201403
2323,140873933,SICK,6,622,201403
2324,140880405,DIFFBR,2,163,201403
2325,140881164,ABDPN,5,239,201403
2326,140881923,MVAINJ,4,341,201403
2327,140882677,MVAINJ,4,526,201403
2328,140883435,INBLED,3,672,201403
2329,140890395,EDP,7,"1,251",201403
2330,140891158,INJURY,5,268,201403
2331,140891912,ARREST,1,130,201403
2332,140892683,INJURY,5,330,201403
2333,140893421,PEDSTR,3,112,201403
2334,140900514,SICK,6,620,201403
2335,140901270,INJURY,5,681,201403
2336,140902016,INJURY,5,380,201403
2337,140902776,DIFFBR,2,712,201403
2338,140903536,OBLAB,5,387,201403
2339,140904295,SICK,6,534,201403
2340,140910723,UNC,2,381,201404
2341,140911474,STATEP,2,688,201404
2342,140912242,SICK,6,"1,097",201404
2343,140912997,SICK,6,"1,358",201404
2344,140913758,INJURY,5,842,201404
2345,140920283,INJURY,5,325,201404
2346,140921048,ABDPN,5,380,201404
2347,140921790,INJURY,5,599,201404
2348,140922564,INJURY,5,994,201404
2349,140923316,DRUG,4,66,201404
2350,140924078,SICK,6,644,201404
2351,140930622,INJURY,5,327,201404
2352,140931363,MVAINJ,4,235,201404
2353,140932117,CVA,4,236,201404
2354,140932869,SICK,6,"1,086",201404
2355,140933629,SICK,6,561,201404
2356,140940138,ABDPN,5,374,201404
2357,140940916,SICK,6,529,201404
2358,140941663,SICMIN,7,"1,180",201404
2359,140942416,EDP,7,440,201404
2360,140943168,DIFFBR,2,324,201404
2361,140943925,OBMAJ,3,547,201404
2362,140950355,DRUG,4,202,201404
2363,140951124,DRUG,4,381,201404
2364,140951873,EDP,7,,201404
2365,140952637,CARD,3,197,201404
2366,140953405,ABDPN,5,781,201404
2367,140960092,INJURY,5,449,201404
2368,140960861,EDP,7,214,201404
2369,140961627,UNC,2,232,201404
2370,140962399,SICK,6,592,201404
2371,140963160,ALTMEN,3,489,201404
2372,140970106,CARD,3,488,201404
2373,140970883,DIFFBR,2,665,201404
2374,140971625,INJURY,5,555,201404
2375,140972393,ASTHMB,2,133,201404
2376,140973148,SICK,6,482,201404
2377,140973908,CARD,3,854,201404
2378,140980470,ABDPN,5,845,201404
2379,140981232,CARD,3,399,201404
2380,140981970,DIFFBR,2,430,201404
2381,140982736,SICK,6,278,201404
2382,140983498,DIFFBR,2,358,201404
2383,140984252,DIFFBR,2,371,201404
2384,140990718,EDP,7,232,201404
2385,140991465,EDP,7,"3,544",201404
2386,140992223,EDP,7,,201404
2387,140992991,MVAINJ,4,694,201404
2388,140993742,INJURY,5,278,201404
2389,141000138,CARD,3,772,201404
2390,141000905,EDP,7,645,201404
2391,141001638,UNKNOW,4,"1,758",201404
2392,141002410,SICK,6,227,201404
2393,141003185,UNKNOW,4,430,201404
2394,141003923,DIFFBR,2,249,201404
2395,141010355,DRUG,4,90,201404
2396,141011115,ABDPN,5,278,201404
2397,141011860,SICK,6,563,201404
2398,141012624,CHOKE,1,299,201404
2399,141013392,DRUG,4,651,201404
2400,141014143,CARD,3,558,201404
2401,141020423,CARD,3,828,201404
2402,141021204,ASTHMB,3,319,201404
2403,141021963,SICK,6,540,201404
2404,141022736,MVAINJ,4,238,201404
2405,141023497,INJMIN,7,587,201404
2406,141030018,BURNMI,7,607,201404
2407,141030786,RESPIR,4,249,201404
2408,141031551,OTHER,6,428,201404
2409,141032325,DRUG,4,622,201404
2410,141033082,SICK,6,368,201404
2411,141033849,DRUG,4,654,201404
2412,141040613,ARREST,1,465,201404
2413,141041346,INJURY,5,281,201404
2414,141042114,UNC,2,573,201404
2415,141042877,INJURY,5,350,201404
2416,141043611,EDP,7,"1,760",201404
2417,141050253,DIFFBR,2,398,201404
2418,141051003,OBMAJ,3,405,201404
2419,141051850,UNC,2,193,201404
2420,141052622,SICK,6,"1,745",201404
2421,141053381,SICK,6,555,201404
2422,141060283,SICK,6,658,201404
2423,141061038,INJURY,5,483,201404
2424,141061809,INJURY,5,684,201404
2425,141062580,INJURY,5,330,201404
2426,141063323,SICK,4,182,201404
2427,141070304,SICK,6,387,201404
2428,141071077,CARD,3,395,201404
2429,141071839,SICK,6,366,201404
2430,141072622,INJURY,5,927,201404
2431,141073384,SICK,6,433,201404
2432,141080498,INJURY,5,270,201404
2433,141081263,EDP,7,807,201404
2434,141082027,ABDPN,5,455,201404
2435,141082790,ABDPN,5,540,201404
2436,141083566,SICK,6,510,201404
2437,141090709,SEIZR,3,372,201404
2438,141091471,SICK,6,353,201404
2439,141092234,DIFFBR,2,258,201404
2440,141093015,SICK,6,227,201404
2441,141093779,ABDPN,5,823,201404
2442,141100686,UNKNOW,4,819,201404
2443,141101453,OBMAJ,2,328,201404
2444,141102211,EDP,7,544,201404
2445,141102956,UNC,2,336,201404
2446,141110258,DIFFBR,2,333,201404
2447,141111022,INJURY,5,228,201404
2448,141111765,SICK,6,397,201404
2449,141112537,UNKNOW,4,559,201404
2450,141113289,INJURY,4,221,201404
2451,141120083,INJURY,5,53,201404
2452,141120840,MVAINJ,4,373,201404
2453,141121582,ARREST,1,358,201404
2454,141122350,UNC,2,498,201404
2455,141123110,SICK,6,"2,888",201404
2456,141130031,STNDBY,8,"25,933",201404
2457,141130804,INJURY,5,379,201404
2458,141131550,UNC,2,388,201404
2459,141132318,ABDPN,5,261,201404
2460,141133072,EDP,7,"1,678",201404
2461,141133832,UNC,2,473,201404
2462,141140706,EDP,7,"1,934",201404
2463,141141457,SEIZR,3,433,201404
2464,141142207,EDP,7,"1,786",201404
2465,141142951,PEDSTR,3,509,201404
2466,141143710,DRUG,4,890,201404
2467,141150696,DRUG,4,355,201404
2468,141151431,DIFFBR,2,284,201404
2469,141152202,SICK,6,480,201404
2470,141152946,INJURY,5,386,201404
2471,141153709,MVAINJ,4,,201404
2472,141160549,MVAINJ,4,321,201404
2473,141161308,UNC,2,433,201404
2474,141162087,EDP,7,341,201404
2475,141162855,ASTHMB,2,382,201404
2476,141163612,INJURY,5,203,201404
2477,141170384,UNC,2,322,201404
2478,141171157,RAPE,6,,201404
2479,141171906,DRUG,4,128,201404
2480,141172685,EDP,7,746,201404
2481,141173427,UNC,2,413,201404
2482,141180500,SICMIN,7,"6,488",201404
2483,141181258,DIFFBR,2,386,201404
2484,141182016,DRUG,4,"1,551",201404
2485,141182791,PEDSTR,3,247,201404
2486,141183552,ABDPN,4,506,201404
2487,141190054,DRUG,4,657,201404
2488,141190817,INJURY,5,571,201404
2489,141191561,EDP,7,"1,006",201404
2490,141192340,EDP,7,771,201404
2491,141193087,EDP,7,719,201404
2492,141200112,SICK,6,362,201404
2493,141200872,MVAINJ,4,252,201404
2494,141201621,DIFFBR,2,328,201404
2495,141202384,ABDPN,5,471,201404
2496,141203163,DROWN,2,706,201404
2497,141210422,UNC,2,608,201405
2498,141211190,CARD,3,426,201405
2499,141211936,INJURY,5,460,201405
2500,141212700,DRUG,4,658,201405
2501,141213468,STAB,3,251,201405
2502,141220029,SHOT,3,78,201405
2503,141220792,SICK,6,939,201405
2504,141221547,INJURY,5,406,201405
2505,141222322,SICK,6,860,201405
2506,141223078,SICK,6,546,201405
2507,141223833,EDP,7,559,201405
2508,141230296,SICK,6,"1,997",201405
